"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1848586906059354349","Tue Oct 22 04:47:18 +0000 2024","0","apakah ini juga termasuk implementasi.. seribu kawan terlalu sedikit satu musuh terlalu banyak?? merangkul semua nya sampai begitu banyak org2 di recruits sebagai balas budi dan mengakomodir kepentingan? - Kabinet Merah Putih -- rakyat adalah BOSS yg menunggu 100hari kinerja!","1848586906059354349","","","in","United Kingdom 🇬🇧","0","0","0","https://x.com/nameItAllSarah/status/1848586906059354349","1709037131220611072","nameItAllSarah"
"1848586534426951956","Tue Oct 22 04:45:49 +0000 2024","0","Presiden Prabowo Subianto melantik menteri Kabinet Merah Putih. Beberapa menteri memiliki kekayaan triliunan rupiah. Berikut deretannya yang terkaya. https://t.co/LBbFPjWDuB","1848586534426951956","","","in","Jakarta, Indonesia","0","0","0","https://x.com/detikfinance/status/1848586534426951956","135795460","detikfinance"
"1848586477325980101","Tue Oct 22 04:45:35 +0000 2024","1","Prabowo Bakal Gembleng Menteri Kabinet Merah Putih di Lembah Tidar Magelang 25-27 Oktober 2024. Link = https://t.co/FbSPWDOiHt https://t.co/AeS0EGqmDH","1848586477325980101","https://pbs.twimg.com/media/Gad_mA5bEAQfnvp.jpg","","in","","0","0","0","https://x.com/Ol46188457Oleng/status/1848586477325980101","1633862591192924161","Ol46188457Oleng"
"1848586461727363389","Tue Oct 22 04:45:32 +0000 2024","0","Jakarta - Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). Turut dilantik pada hari ini Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional (ATR/BPN) https://t.co/k9Td88bXIV","1848586461727363389","https://pbs.twimg.com/media/Gad_IUGbEAILh2i.jpg","","in","Jl. A. YANI NO.41 BOGOR 16161","0","1","0","https://x.com/KantahKotaBogor/status/1848586461727363389","2890509602","KantahKotaBogor"
"1848586377056948697","Tue Oct 22 04:45:12 +0000 2024","17","Terima Kasih Pak @jokowi 🇮🇩 #Projo #Prabowo #gibran #IndonesiaEmas #MenkomdigiGasPol Kabinet Merah Putih Raffi Ahmad https://t.co/k4CAzYiBU1","1848586377056948697","https://pbs.twimg.com/ext_tw_video_thumb/1848586221754454021/pu/img/Jxmuh4DlNNmAWXsz.jpg","","in","Jakarta Capital Region, Indone","0","1","10","https://x.com/RcyberProj0/status/1848586377056948697","872175115793858561","RcyberProj0"
"1848586349915603330","Tue Oct 22 04:45:05 +0000 2024","0","Raffi Ahmad Hadiri Pelantikan Kepala Badan kabinet Merah Putih: Presiden Prabowo Subianto resmi melantik kepala badan Kabinet Merah Putih di Istana Kepresidenan Jakarta Pusat Selasa (22/10/2024) termasuk selebritis Raffi Ahmad dan musisi Yovie Widianto. https://t.co/zve6huFJYt","1848586349915603330","","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1848586349915603330","55507370","tvOneNews"
"1848586201403691511","Tue Oct 22 04:44:30 +0000 2024","1","Apa Bang @Dennysiregar7 sudah menulis kelucuan Menteri Natalius Pigai yang minta anggaran 20T? Atau Menteri Yandri Susanto yg mengundang PKK pakai surat berkop kementerian? Kayaknya akan banyak menteri yg lucu di Kabinet Merah Putih ini.","1848586201403691511","","","in","Indonesia","0","0","0","https://x.com/Dwi1975/status/1848586201403691511","552465487","Dwi1975"
"1848586092808966203","Tue Oct 22 04:44:04 +0000 2024","10","Kabinet Merah Putih Selamat Bertugas ‼️ Yang Amanah kalau Jadi Pejabat itu Jangan Lupa Rakyat Karena Rakyat adalah BOS anda ====== Mayor Teddy #SaveIbuSupriyani 20 T Kepala Pundak Luhut Kaki masuk lagi di pemerintahan ? (SAD) SPG IMF masuk lagi di pemerintahan (SAD) https://t.co/l2PljPOSKE","1848586092808966203","https://pbs.twimg.com/media/Gad99vlbEAADx2D.png","","in","Victoria 3922","0","1","4","https://x.com/trtestella/status/1848586092808966203","1819967836112199680","trtestella"
"1848586012957802553","Tue Oct 22 04:43:45 +0000 2024","3","Luhut Lagi ..Luhut Lagi Raffi Ahmad Agus Gus Miftah Babe Haikal Yovie Widianto Wiranto Dudung Jadi Dengan Semua Staf Khusus Presiden &amp; Wapres Berapa Jumlah Kabinet Merah Putih Ini ? Harus Segemoy Dan Sefufufafa Inikah ? https://t.co/iSsDB2LKyQ","1848586012957802553","https://pbs.twimg.com/media/Gad_LUUbEAMQRyb.jpg","","in","Sher Muhammad Chandio","0","1","0","https://x.com/LlRhie10323/status/1848586012957802553","1839589585539727360","LlRhie10323"
"1848585943286222922","Tue Oct 22 04:43:28 +0000 2024","1","Optimis PKS Yakin Kabinet Merah Putih Prabowo Ciptakan Banyak Lapangan Kerja. Link = https://t.co/NtWbA7iRPT https://t.co/gj9SwVRdTi","1848585943286222922","https://pbs.twimg.com/media/Gad_HVmbEAA6eWF.jpg","","in","","0","0","0","https://x.com/Ol46188457Oleng/status/1848585943286222922","1633862591192924161","Ol46188457Oleng"
"1848585765900714418","Tue Oct 22 04:42:46 +0000 2024","0","Jersey timnas anti mainstream https://t.co/NecvHhnr9R #MenkomdigiGasPol Kabinet Merah Putih Bapak Luhut #Jersey #timnas https://t.co/uYDgVRIoqU","1848585765900714418","https://pbs.twimg.com/media/Gad-9RBbEAA9GYD.jpg","","in","4884mdpl - False Nine","0","0","0","https://x.com/Irvancartenz/status/1848585765900714418","152512999","Irvancartenz"
"1848585445124542588","Tue Oct 22 04:41:29 +0000 2024","0","#Repost @kementerian.atrbpn Halo #SobATRBPN Presiden Republik Indonesia Prabowo Subianto melantik Menteri dan Wakil Menteri Kabinet Merah Putih di Istana Negara Jakarta pada Senin (21/10/2024). Dalam agenda ini dilantik pula Menteri ATR/ https://t.co/a8ZRqNzKfo","1848585445124542588","","","in","","0","0","0","https://x.com/kantahsintang/status/1848585445124542588","1073144838176964610","kantahsintang"
"1848585441198719424","Tue Oct 22 04:41:28 +0000 2024","0","Kemenkumham Siap Bertransformasi dalam Kabinet Merah Putih simak Infografis diatas Ya.. Selengkapnya Pada Wabsite Kami : https://t.co/fHkhkxZQ0C Kami PESILAT ( ProfEsional SInergi LoyAl Transparan) https://t.co/9PSXr8ooHZ","1848585441198719424","https://pbs.twimg.com/media/Gad-olubEAY2eqc.jpg","","in","Kota Madiun","0","0","0","https://x.com/PemudaIia/status/1848585441198719424","1279756922514575363","PemudaIia"
"1848585330305491295","Tue Oct 22 04:41:02 +0000 2024","0","#Repost kementerian.atrbpn Halo #SobATRBPN Presiden Republik Indonesia Prabowo Subianto melantik Menteri dan Wakil Menteri Kabinet Merah Putih di Istana Negara Jakarta pada Senin (21/10/2024). Dalam agenda ini dilantik pula Menteri https://t.co/S5mSWH5gnh","1848585330305491295","","","in","","0","0","0","https://x.com/KantahPangkep/status/1848585330305491295","1310398382267969536","KantahPangkep"
"1848585215461232932","Tue Oct 22 04:40:35 +0000 2024","3","Ketika penyanyi keroncong dan pop berkolaborasi oleh tiga penyanyi wanita Indonesia yang pernah populer pada akhir tahun 1950an hingga tahun 1960an. Rita Zahara Titiek Puspa dan Nien Lesmana. -=-=-=-=- Raffi Ahmad Zita Anjani Kabinet Merah Putih Agus https://t.co/WcQ2OMqeWI","1848585215461232932","https://pbs.twimg.com/media/Gad-U_8bEAADEbk.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/indo_history101/status/1848585215461232932","1090142712462946304","indo_history101"
"1848585138525114698","Tue Oct 22 04:40:16 +0000 2024","0","#Repost kementerian.atrbpn Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). Turut dilantik pada hari ini Menteri Agraria dan Tata Ruang https://t.co/PPIe1NrKfC","1848585138525114698","","","in","","0","0","0","https://x.com/KantahPangkep/status/1848585138525114698","1310398382267969536","KantahPangkep"
"1848585058053230844","Tue Oct 22 04:39:57 +0000 2024","1","Keluarga besar Polres Dairi mengucapkan selamat dan sukses atas pelantikan Komjen Pol.Drs.Agus Andrianto.S.H. M.H. sebagai Menteri Imigrasi dan Pemasyarakatan pada pemerintahan Kabinet Merah Putih Republik Indonesia https://t.co/FDC3r9FQwd","1848585058053230844","https://pbs.twimg.com/media/Gad-TJ5bEAAUzxL.jpg","","in","","0","0","0","https://x.com/dairi_polres/status/1848585058053230844","1395942307006861320","dairi_polres"
"1848585050369233275","Tue Oct 22 04:39:55 +0000 2024","0","Nala and Apip play the game Kira-kira Apip atau Nala ya yang lebih tau tentang kabinet baru merah putih #SATPOL","1848585050369233275","","","in","Jakarta, Indonesia","0","0","0","https://x.com/fourtyfiveradio/status/1848585050369233275","273837321","fourtyfiveradio"
"1848583823900217405","Tue Oct 22 04:39:31 +0000 2024","0","@Metro_TV apa hebatnya kabinet merah putih.? Kita akan liat selanjutnya saat mrk berkerja","1848584949836009854","","Metro_TV","in","","0","0","0","https://x.com/RennywidyaW/status/1848584949836009854","1461327991402041345","RennywidyaW"
"1848584878289481886","Tue Oct 22 04:39:14 +0000 2024","67","Indonesia adalah negara yang kaya akan hasil lautnya namun mengapa nelayannya kurang sejahtera. Perlu dipikirkan cara mengolah hasil tangkapan. PramDoel peduli nelayan. #JakartaMenyala #PrakarUntukJakarta ---- Pecat Zita Anjani Kabinet Merah Putih Luhut Raffi Ahmad https://t.co/GwhC4ox61i","1848584878289481886","https://pbs.twimg.com/ext_tw_video_thumb/1848584847008403457/pu/img/_rtMSNilPt_yjm_p.jpg","","in","","0","2","30","https://x.com/_riverheaven/status/1848584878289481886","975389335775199232","_riverheaven"
"1848584877404520621","Tue Oct 22 04:39:14 +0000 2024","1","Kemarin (21 Okt) Kementerian Perdagangan menggelar serah terima jabatan Menteri Perdagangan (Mendag) dari @ZUL_Hasan kepada Budi Santoso usai pelantikan para Menteri Kabinet Merah Putih di Istana Merdeka di Jakarta. Simak utas di bawah ini. #AyoDagang https://t.co/dISZbV5CcV","1848584877404520621","https://pbs.twimg.com/media/Gad-JLBaoAAKtS0.jpg","","in","Jakarta Pusat","0","2","1","https://x.com/Kemendag/status/1848584877404520621","121293218","Kemendag"
"1848584841182515548","Tue Oct 22 04:39:05 +0000 2024","0","Daftar Menteri dan Wakil Menteri Tangani Bidang Ekonomi di Kabinet Merah Putih https://t.co/EOLHS5zFjP Baca Selengkapnya :","1848584841182515548","","","in","Kota Makassar","0","0","0","https://x.com/RakyatdotNews/status/1848584841182515548","1204303690061844481","RakyatdotNews"
"1848584751449575817","Tue Oct 22 04:38:44 +0000 2024","0","Hallo Sobat Minfo !!!... . Dinas Komunikasi dan Informatika Kab. OKU Mengucapkan Selamat &amp; Sukses Atas Pelantikan Meutya Hafid Sebagai Menteri Komunikasi dan Digital Kabinet Merah Putih . @alisyahbanaiqbal @prokopim_pemkaboku @meutya_hafid ----------------------------------- https://t.co/ZfMnUx0HY8","1848584751449575817","https://pbs.twimg.com/media/Gad-B4cbEAAn0YN.jpg","","in","","0","0","0","https://x.com/kominfo_oku/status/1848584751449575817","1190160313636622336","kominfo_oku"
"1848584685871681691","Tue Oct 22 04:38:28 +0000 2024","1","Luhut Binsar Pandjaitan Pegang Dua Jabatan Kunci di Kabinet Merah Putih Prabowo https://t.co/dEMRdoBgfn","1848584685871681691","","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/InsiberNews/status/1848584685871681691","4019321358","InsiberNews"
"1848584660026298557","Tue Oct 22 04:38:22 +0000 2024","4","Segenap Keluarga Besar Direktorat Jenderal Pengelolaan Kelautan dan Ruang Laut mengucapkan selamat atas dilantiknya Bapak Laksdya TNI (Purn) Dr. Didit Herdiawan M.P.A . M.B.A sebagai Wakil Menteri Kelautan dan Perikanan pada Kabinet Merah Putih periode 2024-2029. https://t.co/bMELdtAAcV","1848584660026298557","https://pbs.twimg.com/media/Gad985WbEAAaSHt.jpg","","in","Jakarta Capital Region, Indone","0","1","0","https://x.com/ditjenpkrl/status/1848584660026298557","1269679398","ditjenpkrl"
"1848584485954326742","Tue Oct 22 04:37:41 +0000 2024","1","Kabinet Merah Putih Prabowo Ternyata Bukan Yang Tergemuk di Indonesia https://t.co/y45paD5pwm","1848584485954326742","","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/InsiberNews/status/1848584485954326742","4019321358","InsiberNews"
"1848584375467925924","Tue Oct 22 04:37:14 +0000 2024","0","IHSG Bertahan Meningkat Usai Pelantikan Kabinet Merah Putih Rakyat Tunggu Janji Ekonomi Prabowo https://t.co/UBKr8VxusM","1848584375467925924","","","in","Indonesia","0","0","0","https://x.com/KompasTV/status/1848584375467925924","71436318","KompasTV"
"1848584274653651116","Tue Oct 22 04:36:50 +0000 2024","0","Kemenkumham Siap Bertransformasi dalam Kabinet Merah Putih Simak berita lengkapnya di https://t.co/bj32Qb4h1P (Humas Rutan Sumenep) @kumhamjatim @ditjenpas @kemenkumhamri #kemenkumhamjatim #kemenkumhamri #jatimPASTIHEBAT #rutansumenep https://t.co/3qCU4naeM5","1848584274653651116","https://pbs.twimg.com/media/Gad9heTbEAApQLP.jpg","","in","Jl. K.H. Mansyur 355, Kab. Sum","0","0","0","https://x.com/RtnSumenep355/status/1848584274653651116","977013259537494016","RtnSumenep355"
"1848584150842020260","Tue Oct 22 04:36:21 +0000 2024","0","Ok gas... OK gas.... Jabatan Ke 2 Luhut..... Sekarang sudah memuncaki klasemen kabinet merah putih dengan hasil Perolehan 2 Jabatan..sebagai Pemegang Rekor Jabatan terbanyak di Kabinet Sebelumnya... Ha... Ha... Ha.. INDONESIA Banyak Pengangguran malah ada yg rangkap jabatan https://t.co/AJHFsc0Nie","1848584150842020260","https://pbs.twimg.com/media/Gad9fQVaQAAtRGi.jpg","","in","","0","0","0","https://x.com/CakCokCakCok/status/1848584150842020260","1838088586396315648","CakCokCakCok"
"1848584148975554733","Tue Oct 22 04:36:20 +0000 2024","0","Kalian tim yang mana? Suka pakai Flannel yang lembut dan semi formal? Atau suka Denim Jacket yang kece &amp; anti angin yang cocok buat jalan2? Semua ada di https://t.co/RNof3z0O0Q Raffi Ahmad Agus Bobby Mayor Teddy 20 T #SaveIbuSupriyani Gus Miftah Kabinet Merah Putih Kereta Luhut https://t.co/yld7vHOTgL","1848584148975554733","https://pbs.twimg.com/media/Gad8_ZybEAEyCr8.jpg","","in","Bandung","0","0","0","https://x.com/SpeakOneStore/status/1848584148975554733","1754400798174511104","SpeakOneStore"
"1848584123029590180","Tue Oct 22 04:36:14 +0000 2024","0","Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). https://t.co/RQ0Inxejgc","1848584123029590180","https://pbs.twimg.com/media/Gad9al4bEAE6eR8.jpg","","in","","0","0","0","https://x.com/KantahBPP/status/1848584123029590180","1523835937406418944","KantahBPP"
"1848584095497887871","Tue Oct 22 04:36:08 +0000 2024","4","Inilah daftar promo umroh murah Tahun Baru 2025... Umrah Januari umroh Ramadhan Full Ramadhan... Buruan daftar sekarang juga wa kami 08111732929 Kabinet merah putih https://t.co/1Wp2v52Z2C","1848584095497887871","https://pbs.twimg.com/ext_tw_video_thumb/1848584070130978816/pu/img/pp45CU_Ekl2g08X_.jpg","","in","Jakarta Capital Region","0","0","2","https://x.com/SalmaTours/status/1848584095497887871","1295558839983468544","SalmaTours"
"1848583981836734929","Tue Oct 22 04:35:40 +0000 2024","0","Baru 1 hari kerja sdh kek gini mentri nya kabinet merah putih.. Kabinet power abuse.. Kabinet gemuk habiskan anggaran. Pelatihan sebelum jadi mentri gak ada kah tentang ini?","1848583981836734929","","","in","태형아사랑해","0","0","0","https://x.com/kth_V4ev3r/status/1848583981836734929","954332638071762945","kth_V4ev3r"
"1848543636528763287","Tue Oct 22 04:35:38 +0000 2024","3","@muhammadiyah yg nomer 2 dari kiri sdh jelas penjilat sih. dan omongan nya gak bisa dipegang. kader lain di Kabinet Merah Putih bole lah dibanggakan.","1848583972311429359","","muhammadiyah","in","","0","0","0","https://x.com/FollowingSeaz/status/1848583972311429359","1415247010312069124","FollowingSeaz"
"1848583809203347733","Tue Oct 22 04:34:59 +0000 2024","0","Raffi Ahmad Dilantik Jadi Utusan Khusus Presiden Bidang Pembinaan Generasi Muda dan Pekerja Seni https://t.co/hBYRpm2sf4 #trending Kabinet Merah Putih Prof. Dr. Otto Hasibuan Gus Miftah Polisi Luhut Mayor Teddy https://t.co/PEmntFFSsT","1848583809203347733","https://pbs.twimg.com/media/Gad8_nJa0AAu9NL.jpg","","in","Jl Sungai Raya Dalam Kubu Raya","0","0","0","https://x.com/tribunpontianak/status/1848583809203347733","115936810","tribunpontianak"
"1848581032729317642","Tue Oct 22 04:34:59 +0000 2024","1","@Satya7ogja3_ Siapa sangka Prof. Dr. Otto Hasibuan Raffi Ahmad dan Gus Miftah kini berkolaborasi dalam Kabinet Merah Putih! Paduan ilmu dan seni pasti akan membawa dampak positif.","1848583807835722034","","Satya7ogja3_","in","","0","0","0","https://x.com/FurkanTrader97/status/1848583807835722034","1841847198901731328","FurkanTrader97"
"1848581812945359024","Tue Oct 22 04:33:57 +0000 2024","0","@KangNanooo @prabowo Kabinet merah putih kang","1848583548896444592","","KangNanooo","in","curug taneh indonesia🇮🇩","0","1","0","https://x.com/putra_bangsa81/status/1848583548896444592","1029490648036999168","putra_bangsa81"
"1848583464670662956","Tue Oct 22 04:33:37 +0000 2024","2","Daftar Lengkap Kabinet di Indonesia dari Masa ke Masa Terbaru Kabinet Merah Putih https://t.co/qX5kLEY8l7 #RadarJabar #DaftarKabinet #KabinetMerahPutih","1848583464670662956","","","in","Jawa Barat","0","0","0","https://x.com/radarjabar_id/status/1848583464670662956","1651883208404000769","radarjabar_id"
"1848578895643394541","Tue Oct 22 04:33:28 +0000 2024","0","@DiahSaminarsih Selanjutnya ada Bang @AhmadFuady01 dari FK UI yang juga memaparkan Program 100 Hari Bidang Kesehatan Kabinet Merah Putih 2024-2029. Bang Fuady sedang menjabarkan bagaimana persoalan seputar penanganan tuberkolosis. Selama ini kata dia kasus TBC termasuk underreported artinya https://t.co/ZdcXbFbkcG","1848583424497619207","https://pbs.twimg.com/media/Gad8ZAKbEAQrdst.jpg","CISDI_ID","in","Jakarta, Indonesia","0","1","0","https://x.com/CISDI_ID/status/1848583424497619207","334069024","CISDI_ID"
"1848583390720889032","Tue Oct 22 04:33:20 +0000 2024","1","Bapak Dony Oskaria Wakil Menteri BUMN RI Kabinet Merah Putih periode 2024-2029 Bapak Aminuddin Ma ruf Wakil Menteri BUMN RI Kabinet Merah Putih periode 2024-2029 Semoga amanah dalam mengemban tugas yang diberikan dan membawa Indonesia semakin maju. #djakartalloyd #BANGKIT","1848583393208057907","","PTDJAKARTALLOYD","in","Jakarta Capital Region","0","0","0","https://x.com/PTDJAKARTALLOYD/status/1848583393208057907","4562172314","PTDJAKARTALLOYD"
"1848583390720889032","Tue Oct 22 04:33:20 +0000 2024","1","Dewan Komisaris Direksi dan seluruh Karyawan PT. Djakarta Lloyd (Persero) mengucapkan selamat bertugas kepada: Bapak Erick Thohir Menteri BUMN RI Kabinet Merah Putih Periode 2024-2029 Bapak Kartika Wirjoatmodjo Wakil Menteri BUMN RI Kabinet Merah Putih Periode 2024-2029 https://t.co/YuhJpfKXuw","1848583390720889032","https://pbs.twimg.com/media/Gad8xV-bEAAAW_9.jpg","","in","Jakarta Capital Region","0","1","0","https://x.com/PTDJAKARTALLOYD/status/1848583390720889032","4562172314","PTDJAKARTALLOYD"
"1848583298962076028","Tue Oct 22 04:32:58 +0000 2024","0","Tak Ada Sekretariat Kabinet ini Daftar Kementerian pada Kabinet Merah Putih Era Prabowo-Gibran https://t.co/QpSKohRz41","1848583298962076028","","","in","Bandung, West Java, Indonesia","0","0","0","https://x.com/PRFMnews/status/1848583298962076028","150589950","PRFMnews"
"1848582830848414163","Tue Oct 22 04:31:06 +0000 2024","0","Bahas Kolaborasi dengan Pemerintah Ketum Kadin Anindya Bakrie Safari ke Menteri Kabinet Merah Putih https://t.co/BvhJtIJboV","1848582830848414163","","","in","","0","0","0","https://x.com/VIVAcoid/status/1848582830848414163","41730943","VIVAcoid"
"1848582666536501756","Tue Oct 22 04:30:27 +0000 2024","3","Inilah kualitas salah satu menteri Kabinet Merah Putih : gak bs bedakan mana domain publik mana domain private. ini masuk katagori korupsi sih. https://t.co/UH2KYRmQgI","1848582666536501756","https://pbs.twimg.com/media/Gad8I2lbEAEI3Hu.jpg","","in","Indonesia","0","1","0","https://x.com/arismaya/status/1848582666536501756","101113536","arismaya"
"1848582192592785799","Tue Oct 22 04:28:34 +0000 2024","0","#Repost @kementerian.atrbpn Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). Turut dilantik pada hari ini https://t.co/SgPNyPPAXV","1848582192592785799","","","in","","0","0","0","https://x.com/kantahsintang/status/1848582192592785799","1073144838176964610","kantahsintang"
"1848582071910076854","Tue Oct 22 04:28:05 +0000 2024","0","Veronica Tan Ditunjuk Sebagai Wakil Menteri PPPA dalam Kabinet Merah Putih https://t.co/q22LtrQOP1 via @YouTube","1848582071910076854","","","in","","0","0","0","https://x.com/inforhits/status/1848582071910076854","1796736763064672256","inforhits"
"1848581957560766932","Tue Oct 22 04:27:38 +0000 2024","6","kek mana coba naik nya #SaveIbuSupriyani Mayor Teddy Kabinet Merah Putih Polisi jadi Trending Topic lagi https://t.co/F5g6gqrt8k","1848581957560766932","https://pbs.twimg.com/ext_tw_video_thumb/1848581609412562945/pu/img/ZwUok63dzHhf6gDC.jpg","","in","Victoria 3922","0","0","4","https://x.com/trtestella/status/1848581957560766932","1819967836112199680","trtestella"
"1848264443937104124","Tue Oct 22 04:27:24 +0000 2024","0","@puanmaharani_ri Selamat bertugas kabinet merah putih selamat mengemban tugas-tugas baru semoga sukses selalu untuk Indonesia yang lebih maju","1848581898303640006","","puanmaharani_ri","in","Semarang, Jawa Tengah","0","0","0","https://x.com/Ipinmuach/status/1848581898303640006","945973901435088896","Ipinmuach"
"1848581523559379188","Tue Oct 22 04:25:54 +0000 2024","5","Politisi Christina Aryani resmi dilantik menjadi Wakil Menteri Perlindungan Pekerja Migran Indonesia/Wakil Kepala Badan Pelindungan Pekerja Migran Indonesia (Wamen PPMI/Waka BP2MI) dalam Kabinet Merah Putih di Istana Negara Jakarta Senin sore. #prabowo #kabinetprabowo https://t.co/JiuAyaqOBb","1848581523559379188","https://pbs.twimg.com/ext_tw_video_thumb/1848581098051407873/pu/img/rfNjtL2Pb6w854Y3.jpg","","in","DKI Jakarta, Indonesia","0","0","1","https://x.com/dekade_08/status/1848581523559379188","1576913175227748352","dekade_08"
"1848581396123795619","Tue Oct 22 04:25:24 +0000 2024","0","Sri Mulyani kembali dipercaya untuk menjadi bendahara negara atau Menteri Keuangan pada Kabinet Merah Putih. https://t.co/ZZW5D54qwV","1848581396123795619","","","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/ayobacanews/status/1848581396123795619","1645766699940192260","ayobacanews"
"1848581316591415400","Tue Oct 22 04:25:05 +0000 2024","0","Kantor Imigrasi Kelas II TPI Bagansiapiapi mengucapkan Selamat Bertugas di Kabinet Merah Putih Menteri &amp; Wamen Koordinator Bidang Hukum HAM Imigrasi dan Pemasyarakatan Menteri &amp; Wamen Imigrasi &amp; Pemasyrakatan Menteri &amp; Wamen Hukum serta Menteri &amp; Wamen Hak Asasi Manusia. https://t.co/a4mZgZuUfL","1848581316591415400","https://pbs.twimg.com/media/Gad65AiacAAXTaq.jpg","","in","Jalan Gedung Nasional No.78","0","0","0","https://x.com/imigrasi_bagan/status/1848581316591415400","925628805334450176","imigrasi_bagan"
"1848581294650782012","Tue Oct 22 04:25:00 +0000 2024","0","Cak Imin dan Gus Ipul Satu Barisan di Kabinet: Lupakan Perbedaan yang Ada Merah Putih #BNetwork https://t.co/LrisD0hyef","1848581294650782012","","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1848581294650782012","154102750","Beritasatu"
"1848581159434977481","Tue Oct 22 04:24:28 +0000 2024","0","Panglima TNI Hadiri Pelantikan Menteri dan Wakil Menteri Kabinet Merah Putih Karhttps://www.medanekspress.com/2024/10/panglima-tni-hadiri-pelantikan-menteri.html https://t.co/cXJCYVWPwP","1848581159434977481","https://pbs.twimg.com/media/Gad6wtZbEAIOoG2.jpg","","in","Jl Besar Tj Selamat ","0","0","0","https://x.com/zullifkar_ab/status/1848581159434977481","179633098","zullifkar_ab"
"1848581107568046263","Tue Oct 22 04:24:15 +0000 2024","61","Ahmad Heryawan Yakin Kabinet Merah Putih Presiden Prabowo Siap Wujudkan Cita-cita Bangsa Presiden Prabowo Subianto menekankan pentingnya kerja sama dan sinergi antara semua elemen pemerintahan untuk mencapai tujuan bersama ~@aheryawan https://t.co/qzHYY8XaZM https://t.co/Xm6q5Wicyi","1848581107568046263","https://pbs.twimg.com/media/Gad6uFhXsAI19n9.jpg","","in","TB. Simatupang No. 82, Jakarta","0","24","15","https://x.com/PKSejahtera/status/1848581107568046263","22365191","PKSejahtera"
"1848581057698009540","Tue Oct 22 04:24:03 +0000 2024","0","Selamat bertugas Menteri Kabinet Merah Putih. Semoga dapat melaksanakan amanah dengan sebaik baiknya. https://t.co/xWtxkf8D0i https://t.co/0EPC6q7dHy","1848581057698009540","https://pbs.twimg.com/media/Gad6qrMasAA8Wyy.jpg","","in","","0","0","0","https://x.com/NZuairina/status/1848581057698009540","1254599877348098053","NZuairina"
"1848581032729317642","Tue Oct 22 04:23:57 +0000 2024","22","Lho - lho ini siapa lagi ngapain ada yang kenal ? Bapak Kabinet Merah Putih Prof. Dr. Otto Hasibuan Raffi Ahmad Gus Miftah 20 T https://t.co/l371yvWtyj","1848581032729317642","https://pbs.twimg.com/ext_tw_video_thumb/1848581011766185986/pu/img/eL50dja1LRG1aUqI.jpg","","in","Indonesia","3","16","8","https://x.com/Satya7ogja3_/status/1848581032729317642","1409032577189437445","Satya7ogja3_"
"1848271628050018717","Tue Oct 22 04:23:24 +0000 2024","0","@AgusYudhoyono Selamat atas pelantikan kabinet merah putih periode 2024-2029 selamat bekerja untuk mengemban tugas-tugas baru menuju Indonesia yang lebih maju dan sejahtera semoga sukses selalu","1848580892178173982","","AgusYudhoyono","in","Semarang, Jawa Tengah","0","0","0","https://x.com/Ipinmuach/status/1848580892178173982","945973901435088896","Ipinmuach"
"1848580863250080013","Tue Oct 22 04:23:17 +0000 2024","114","Menteri Luar Negeri Kabinet Merah Putih adalah Alumni SMP Negeri 3 Banda Aceh. Nyan Ban https://t.co/BRXmYTHhPw","1848580863250080013","https://pbs.twimg.com/media/Gad6f5zasAAoCHU.jpg","","in","Aceh, Indonesia","2","37","24","https://x.com/Aceh/status/1848580863250080013","9688522","Aceh"
"1848580848087666834","Tue Oct 22 04:23:13 +0000 2024","8","Dr hc raffi ahmad gus miftah zita anjani jd utusan khusus presiden kabinet merah putih Balap Mobil https://t.co/4YpENP2KSy https://t.co/zCOcenTjog","1848580848087666834","https://pbs.twimg.com/ext_tw_video_thumb/1848580815934124032/pu/img/VrQ-CXWrgDpFNu_x.jpg","","in","","0","0","3","https://x.com/scuruy/status/1848580848087666834","893623587709493248","scuruy"
"1848580724477313325","Tue Oct 22 04:22:44 +0000 2024","0","Pesan Muhammadiyah untuk Kabinet Merah Putih https://t.co/zBKKzOcBQq","1848580724477313325","","","in","","0","0","0","https://x.com/maklumat_id/status/1848580724477313325","1642086860188180481","maklumat_id"
